Bus ID,Route ID,Current Stop,Next Stop,Latitude,Longitude,Passengers,Estimated Time,Date,Time
5,Route 4,City Center,University,35.12497666820503,33.93046156648205,50,0:01:47,2024-12-21,12:00 PM
5,Route 4,University,Intercity Bus Station,35.12475962810743,33.92738389443963,34,0:03:01,2024-12-21,06:00 PM
5,Route 4,Intercity Bus Station,Sanayi,35.115468509918145,33.92057365762266,30,0:00:24,2024-12-22,12:00 AM
5,Route 4,Sanayi,City Center,35.12838359361343,33.931835862016214,53,0:02:17,2024-12-22,06:00 AM
5,Route 4,City Center,University,35.11461893265133,33.926454926777595,39,0:01:27,2024-12-22,12:00 PM
5,Route 4,University,Intercity Bus Station,35.12988399639589,33.926615945768596,51,0:04:57,2024-12-22,06:00 PM
5,Route 4,Intercity Bus Station,Sanayi,35.13069953096528,33.929571265015475,52,0:02:02,2024-12-23,12:00 AM
5,Route 4,Sanayi,City Center,35.11493925350571,33.9318756040834,48,0:03:47,2024-12-23,06:00 AM
5,Route 4,City Center,University,35.121899925261715,33.920518044180376,46,0:04:08,2024-12-23,12:00 PM
5,Route 4,University,Intercity Bus Station,35.117348734514984,33.92683599404666,38,0:03:47,2024-12-23,06:00 PM
5,Route 4,Intercity Bus Station,Sanayi,35.12031366783449,33.929373896102476,31,0:04:55,2024-12-24,12:00 AM
5,Route 4,Sanayi,City Center,35.11658128700187,33.929820359538205,43,0:04:17,2024-12-24,06:00 AM
5,Route 4,City Center,University,35.123082380889485,33.92920229105143,44,0:02:17,2024-12-24,12:00 PM
5,Route 4,University,Intercity Bus Station,35.124321186284604,33.93699497860161,50,0:00:24,2024-12-24,06:00 PM
5,Route 4,Intercity Bus Station,Sanayi,35.12499513641616,33.931966018363944,46,0:02:09,2024-12-25,12:00 AM
5,Route 4,Sanayi,City Center,35.11893879858516,33.92122659590385,49,0:03:42,2024-12-25,06:00 AM
5,Route 4,City Center,University,35.12913946251909,33.927302970929695,36,0:04:27,2024-12-25,12:00 PM
5,Route 4,University,Intercity Bus Station,35.126808868174194,33.92542849456701,33,0:03:19,2024-12-25,06:00 PM
5,Route 4,Intercity Bus Station,Sanayi,35.11463493139445,33.924867294859816,30,0:01:50,2024-12-26,12:00 AM
5,Route 4,Sanayi,City Center,35.11746545611801,33.9302916365646,36,0:01:41,2024-12-26,06:00 AM
5,Route 4,City Center,University,35.116086187120544,33.929041958642955,57,0:00:52,2024-12-26,12:00 PM
5,Route 4,University,Intercity Bus Station,35.13027057730676,33.92520380994847,54,0:03:10,2024-12-26,06:00 PM
5,Route 4,Intercity Bus Station,Sanayi,35.130879093964815,33.933354980724566,51,0:01:25,2024-12-27,12:00 AM
5,Route 4,Sanayi,City Center,35.12431555150478,33.93804791300799,44,0:01:03,2024-12-27,06:00 AM
5,Route 4,City Center,University,35.11724510971469,33.92997085159688,33,0:04:03,2024-12-27,12:00 PM
5,Route 4,University,Intercity Bus Station,35.12843836886206,33.92437034917755,55,0:03:28,2024-12-27,06:00 PM
5,Route 4,Intercity Bus Station,Sanayi,35.12812352487353,33.92697118793886,60,0:04:16,2024-12-28,12:00 AM
5,Route 4,Sanayi,City Center,35.116842933068284,33.93207262724147,31,0:03:48,2024-12-28,06:00 AM
5,Route 4,City Center,University,35.114995933780904,33.92771061325742,49,0:02:53,2024-12-28,12:00 PM
5,Route 4,University,Intercity Bus Station,35.12068142666201,33.923101541017544,57,0:01:28,2024-12-28,06:00 PM
5,Route 4,Intercity Bus Station,Sanayi,35.123967575792214,33.931229726616685,34,0:00:30,2024-12-29,12:00 AM
5,Route 4,Sanayi,City Center,35.11569550571967,33.93824619665213,38,0:01:36,2024-12-29,06:00 AM
5,Route 4,City Center,University,35.12934110612076,33.93435850855758,46,0:02:15,2024-12-29,12:00 PM
5,Route 4,University,Intercity Bus Station,35.12470840631288,33.92593259958593,60,0:03:30,2024-12-29,06:00 PM
5,Route 4,Intercity Bus Station,Sanayi,35.1207040135415,33.93603328558793,53,0:00:41,2024-12-30,12:00 AM
5,Route 4,Sanayi,City Center,35.12686729183557,33.934454960033,35,0:04:05,2024-12-30,06:00 AM
5,Route 4,City Center,University,35.131983436539905,33.91977465389743,38,0:02:10,2024-12-30,12:00 PM
5,Route 4,University,Intercity Bus Station,35.1337471278653,33.92358354087707,37,0:04:59,2024-12-30,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.124384332407075,33.92703111085555,60,0:02:12,2024-12-01,12:00 AM
5,Route 5,Sanayi,City Center,35.12024814605971,33.92092434063835,52,0:02:10,2024-12-01,06:00 AM
5,Route 5,City Center,University,35.13313416574462,33.93352741733133,36,0:00:25,2024-12-01,12:00 PM
5,Route 5,University,Intercity Bus Station,35.124804536487936,33.923554693248775,47,0:02:31,2024-12-01,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12345748220635,33.93207606654072,42,0:01:14,2024-12-02,12:00 AM
5,Route 5,Sanayi,City Center,35.13037306812442,33.937743435555184,48,0:04:28,2024-12-02,06:00 AM
5,Route 5,City Center,University,35.132697845067796,33.92260132780613,47,0:02:11,2024-12-02,12:00 PM
5,Route 5,University,Intercity Bus Station,35.12150726356267,33.93305951978251,47,0:04:03,2024-12-02,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.11666840672107,33.93912813000789,34,0:00:21,2024-12-03,12:00 AM
5,Route 5,Sanayi,City Center,35.123054138754966,33.931336934906184,42,0:02:36,2024-12-03,06:00 AM
5,Route 5,City Center,University,35.1206102048509,33.93066848697368,36,0:02:34,2024-12-03,12:00 PM
5,Route 5,University,Intercity Bus Station,35.132219234047206,33.93878687582744,50,0:04:49,2024-12-03,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12675462744253,33.92234963217999,52,0:03:47,2024-12-04,12:00 AM
5,Route 5,Sanayi,City Center,35.1168819496575,33.922123665510156,57,0:01:47,2024-12-04,06:00 AM
5,Route 5,City Center,University,35.12018570161765,33.926845169571166,55,0:02:50,2024-12-04,12:00 PM
5,Route 5,University,Intercity Bus Station,35.122380734101505,33.93168513799443,50,0:03:06,2024-12-04,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.11993369042321,33.92254643615212,60,0:04:31,2024-12-05,12:00 AM
5,Route 5,Sanayi,City Center,35.11885143959272,33.92545485497335,49,0:00:38,2024-12-05,06:00 AM
5,Route 5,City Center,University,35.13103898769029,33.92294716172232,43,0:03:32,2024-12-05,12:00 PM
5,Route 5,University,Intercity Bus Station,35.1333790961171,33.93589560574805,59,0:03:32,2024-12-05,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.116616631579774,33.927942274202195,57,0:01:26,2024-12-06,12:00 AM
5,Route 5,Sanayi,City Center,35.132051671457475,33.93436495752917,38,0:02:08,2024-12-06,06:00 AM
5,Route 5,City Center,University,35.131918055591804,33.93398542960472,35,0:02:26,2024-12-06,12:00 PM
5,Route 5,University,Intercity Bus Station,35.11541180347289,33.92407044093322,41,0:00:46,2024-12-06,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.11432514850748,33.93797840171418,44,0:02:50,2024-12-07,12:00 AM
5,Route 5,Sanayi,City Center,35.12932235397427,33.92930905851402,54,0:04:39,2024-12-07,06:00 AM
5,Route 5,City Center,University,35.13177644951397,33.9285017186616,57,0:01:34,2024-12-07,12:00 PM
5,Route 5,University,Intercity Bus Station,35.123405426383165,33.9203181667801,40,0:01:11,2024-12-07,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.118359378698024,33.922161632664015,59,0:04:31,2024-12-08,12:00 AM
5,Route 5,Sanayi,City Center,35.12924904402132,33.93278651637118,49,0:03:53,2024-12-08,06:00 AM
5,Route 5,City Center,University,35.12320154784504,33.925352989143924,36,0:01:54,2024-12-08,12:00 PM
5,Route 5,University,Intercity Bus Station,35.115437374453826,33.92008947321567,57,0:02:20,2024-12-08,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12635361489088,33.931060117626615,33,0:00:43,2024-12-09,12:00 AM
5,Route 5,Sanayi,City Center,35.12914123612237,33.92751489415401,40,0:02:14,2024-12-09,06:00 AM
5,Route 5,City Center,University,35.12973201132882,33.91986390955061,42,0:04:58,2024-12-09,12:00 PM
5,Route 5,University,Intercity Bus Station,35.11690551458718,33.9202020058101,38,0:03:27,2024-12-09,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.114701543544825,33.92294176668138,58,0:02:39,2024-12-10,12:00 AM
5,Route 5,Sanayi,City Center,35.114935417805484,33.927144204360445,49,0:00:22,2024-12-10,06:00 AM
5,Route 5,City Center,University,35.1245075272388,33.934096557733696,43,0:03:17,2024-12-10,12:00 PM
5,Route 5,University,Intercity Bus Station,35.117228657874655,33.921444977381384,58,0:02:02,2024-12-10,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12373415393345,33.93121488540106,31,0:01:03,2024-12-11,12:00 AM
5,Route 5,Sanayi,City Center,35.121256987572536,33.92577771216873,44,0:01:39,2024-12-11,06:00 AM
5,Route 5,City Center,University,35.12623405609168,33.93292393584362,59,0:02:45,2024-12-11,12:00 PM
5,Route 5,University,Intercity Bus Station,35.13036608787354,33.92905416321357,38,0:00:25,2024-12-11,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.129441765807,33.92853703990096,51,0:04:02,2024-12-12,12:00 AM
5,Route 5,Sanayi,City Center,35.12542850559727,33.93100003989225,33,0:01:55,2024-12-12,06:00 AM
5,Route 5,City Center,University,35.12212594301145,33.91939165589798,60,0:03:23,2024-12-12,12:00 PM
5,Route 5,University,Intercity Bus Station,35.11468989856763,33.92370689552898,50,0:01:37,2024-12-12,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.115269075208616,33.92587782138503,30,0:03:14,2024-12-13,12:00 AM
5,Route 5,Sanayi,City Center,35.12352342986938,33.92418660348684,49,0:04:48,2024-12-13,06:00 AM
5,Route 5,City Center,University,35.117716796758195,33.938660977032754,31,0:03:56,2024-12-13,12:00 PM
5,Route 5,University,Intercity Bus Station,35.11504738470924,33.92135945247108,59,0:03:19,2024-12-13,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12637931987569,33.9308085357541,46,0:02:23,2024-12-14,12:00 AM
5,Route 5,Sanayi,City Center,35.122688703080904,33.93873622480411,44,0:02:20,2024-12-14,06:00 AM
5,Route 5,City Center,University,35.13014384033243,33.93230122224119,42,0:02:31,2024-12-14,12:00 PM
5,Route 5,University,Intercity Bus Station,35.123220206435576,33.920086979598594,47,0:00:36,2024-12-14,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12428468757961,33.91999541206099,42,0:03:32,2024-12-15,12:00 AM
5,Route 5,Sanayi,City Center,35.12203126768782,33.933185360033335,40,0:01:44,2024-12-15,06:00 AM
5,Route 5,City Center,University,35.117008621427075,33.92567529802905,49,0:02:54,2024-12-15,12:00 PM
5,Route 5,University,Intercity Bus Station,35.12755651362134,33.93455766731254,60,0:01:19,2024-12-15,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.125984667814464,33.92969399729142,37,0:01:28,2024-12-16,12:00 AM
5,Route 5,Sanayi,City Center,35.11629175665038,33.92179681179757,46,0:00:57,2024-12-16,06:00 AM
5,Route 5,City Center,University,35.1336221531966,33.93097630006774,51,0:02:36,2024-12-16,12:00 PM
5,Route 5,University,Intercity Bus Station,35.114403039439765,33.92116728786515,42,0:00:29,2024-12-16,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.128193440618375,33.92718967503402,40,0:00:24,2024-12-17,12:00 AM
5,Route 5,Sanayi,City Center,35.132943910031315,33.93084516712167,38,0:04:56,2024-12-17,06:00 AM
5,Route 5,City Center,University,35.13312364255431,33.92022281837786,53,0:04:30,2024-12-17,12:00 PM
5,Route 5,University,Intercity Bus Station,35.13117063850718,33.92217029207884,58,0:03:07,2024-12-17,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12094517626835,33.921316187252444,39,0:00:48,2024-12-18,12:00 AM
5,Route 5,Sanayi,City Center,35.12994591632005,33.92008119525935,53,0:03:38,2024-12-18,06:00 AM
5,Route 5,City Center,University,35.11497395736874,33.92955206226257,37,0:04:04,2024-12-18,12:00 PM
5,Route 5,University,Intercity Bus Station,35.13245074670571,33.929013169813814,43,0:01:11,2024-12-18,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12188079965482,33.92988360405207,41,0:04:06,2024-12-19,12:00 AM
5,Route 5,Sanayi,City Center,35.1244215039759,33.93213788590607,31,0:00:58,2024-12-19,06:00 AM
5,Route 5,City Center,University,35.13350033913487,33.922464352011765,35,0:02:18,2024-12-19,12:00 PM
5,Route 5,University,Intercity Bus Station,35.11788143864566,33.93285546375609,34,0:04:49,2024-12-19,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12760148057768,33.934427691177156,32,0:03:04,2024-12-20,12:00 AM
5,Route 5,Sanayi,City Center,35.12203696116104,33.921013699054704,53,0:01:40,2024-12-20,06:00 AM
5,Route 5,City Center,University,35.11870723650391,33.93849731242124,47,0:04:18,2024-12-20,12:00 PM
5,Route 5,University,Intercity Bus Station,35.1281460901227,33.93499474934051,59,0:03:14,2024-12-20,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.132697983867374,33.938882341211986,35,0:04:37,2024-12-21,12:00 AM
5,Route 5,Sanayi,City Center,35.12174570948542,33.92975444072098,44,0:03:49,2024-12-21,06:00 AM
5,Route 5,City Center,University,35.11908103382162,33.922007129573366,30,0:04:11,2024-12-21,12:00 PM
5,Route 5,University,Intercity Bus Station,35.11965527631416,33.93491285967423,31,0:03:21,2024-12-21,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12448823378931,33.935289302884215,54,0:02:39,2024-12-22,12:00 AM
5,Route 5,Sanayi,City Center,35.12342912135222,33.9216479219703,58,0:00:29,2024-12-22,06:00 AM
5,Route 5,City Center,University,35.133748618975225,33.9271832491331,53,0:01:53,2024-12-22,12:00 PM
5,Route 5,University,Intercity Bus Station,35.12631434926713,33.92255670159049,33,0:01:54,2024-12-22,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.129734066393446,33.92604437309853,44,0:03:44,2024-12-23,12:00 AM
5,Route 5,Sanayi,City Center,35.1250175780099,33.93768988725969,52,0:01:28,2024-12-23,06:00 AM
5,Route 5,City Center,University,35.13207819755889,33.930738427628974,32,0:03:00,2024-12-23,12:00 PM
5,Route 5,University,Intercity Bus Station,35.1327791384555,33.92040721374965,30,0:02:48,2024-12-23,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.13257797224057,33.9258659258236,51,0:03:45,2024-12-24,12:00 AM
5,Route 5,Sanayi,City Center,35.117767424001556,33.9343550018398,56,0:00:33,2024-12-24,06:00 AM
5,Route 5,City Center,University,35.126138044527735,33.931121964051314,33,0:01:05,2024-12-24,12:00 PM
5,Route 5,University,Intercity Bus Station,35.11482834513092,33.933590463275614,42,0:02:31,2024-12-24,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12247517681742,33.925582423285896,39,0:01:46,2024-12-25,12:00 AM
5,Route 5,Sanayi,City Center,35.11459634548993,33.92308969418036,36,0:03:32,2024-12-25,06:00 AM
5,Route 5,City Center,University,35.117446046191674,33.93381198286077,39,0:00:55,2024-12-25,12:00 PM
5,Route 5,University,Intercity Bus Station,35.12524378533712,33.922102628408474,48,0:01:12,2024-12-25,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.122305183117675,33.92259030763825,37,0:00:57,2024-12-26,12:00 AM
5,Route 5,Sanayi,City Center,35.11868388666298,33.93809219735217,51,0:03:59,2024-12-26,06:00 AM
5,Route 5,City Center,University,35.133767992281406,33.92034112502236,30,0:03:05,2024-12-26,12:00 PM
5,Route 5,University,Intercity Bus Station,35.114486746465126,33.93248407417821,42,0:03:42,2024-12-26,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.13018520167473,33.93770433393922,46,0:02:31,2024-12-27,12:00 AM
5,Route 5,Sanayi,City Center,35.124230781935076,33.93558478598886,33,0:01:06,2024-12-27,06:00 AM
5,Route 5,City Center,University,35.11778279679641,33.93241598115479,48,0:03:49,2024-12-27,12:00 PM
5,Route 5,University,Intercity Bus Station,35.115651512479815,33.93410792861718,34,0:04:24,2024-12-27,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.122031690740464,33.92736426332985,49,0:04:25,2024-12-28,12:00 AM
5,Route 5,Sanayi,City Center,35.12215751726082,33.92140944720036,39,0:01:59,2024-12-28,06:00 AM
5,Route 5,City Center,University,35.115951045871654,33.92817793235088,34,0:02:04,2024-12-28,12:00 PM
5,Route 5,University,Intercity Bus Station,35.118606057477464,33.933092858668296,59,0:00:56,2024-12-28,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.12683320697954,33.920403380871676,54,0:01:25,2024-12-29,12:00 AM
5,Route 5,Sanayi,City Center,35.123351415733865,33.934243384871614,47,0:00:54,2024-12-29,06:00 AM
5,Route 5,City Center,University,35.12553287373869,33.92292500098542,49,0:04:28,2024-12-29,12:00 PM
5,Route 5,University,Intercity Bus Station,35.12722578311744,33.93173054360355,49,0:03:02,2024-12-29,06:00 PM
5,Route 5,Intercity Bus Station,Sanayi,35.11891928199293,33.92853952968745,54,0:00:32,2024-12-30,12:00 AM
5,Route 5,Sanayi,City Center,35.12293198545323,33.9203094692592,57,0:04:23,2024-12-30,06:00 AM
5,Route 5,City Center,University,35.12036353422302,33.93163851066952,34,0:03:37,2024-12-30,12:00 PM
5,Route 5,University,Intercity Bus Station,35.11515858493901,33.92634420937003,34,0:02:10,2024-12-30,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.11624224455258,33.938265495710915,59,0:02:19,2024-12-01,12:00 AM
6,Route 1,Sanayi,City Center,35.130990380848544,33.93201288098019,36,0:03:30,2024-12-01,06:00 AM
6,Route 1,City Center,University,35.122552840481696,33.92824476258642,33,0:03:02,2024-12-01,12:00 PM
6,Route 1,University,Intercity Bus Station,35.133217474924834,33.92948817196523,40,0:04:10,2024-12-01,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12760118143882,33.92466941059496,33,0:03:47,2024-12-02,12:00 AM
6,Route 1,Sanayi,City Center,35.11775311274142,33.92957923241823,35,0:01:53,2024-12-02,06:00 AM
6,Route 1,City Center,University,35.12976704029053,33.91952216599789,49,0:01:32,2024-12-02,12:00 PM
6,Route 1,University,Intercity Bus Station,35.11833675736313,33.92275851321186,31,0:01:40,2024-12-02,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.129007431654955,33.920880991429875,38,0:04:10,2024-12-03,12:00 AM
6,Route 1,Sanayi,City Center,35.11628694975966,33.938496515275666,34,0:01:43,2024-12-03,06:00 AM
6,Route 1,City Center,University,35.120300871038985,33.93537237716608,40,0:04:38,2024-12-03,12:00 PM
6,Route 1,University,Intercity Bus Station,35.118632116359606,33.934176067583884,59,0:03:46,2024-12-03,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.128135661798,33.93396730182863,49,0:00:52,2024-12-04,12:00 AM
6,Route 1,Sanayi,City Center,35.129069122262216,33.93491859288475,37,0:04:06,2024-12-04,06:00 AM
6,Route 1,City Center,University,35.11951202007941,33.92368170480387,45,0:03:37,2024-12-04,12:00 PM
6,Route 1,University,Intercity Bus Station,35.13278385273926,33.92661479758923,42,0:01:48,2024-12-04,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.13039036838043,33.93042925233814,47,0:03:11,2024-12-05,12:00 AM
6,Route 1,Sanayi,City Center,35.122787781733805,33.93441822215202,35,0:00:23,2024-12-05,06:00 AM
6,Route 1,City Center,University,35.12321937960989,33.92938853192554,38,0:03:13,2024-12-05,12:00 PM
6,Route 1,University,Intercity Bus Station,35.13278126420463,33.922953154313674,60,0:00:23,2024-12-05,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.11862704219649,33.92267295084423,33,0:02:48,2024-12-06,12:00 AM
6,Route 1,Sanayi,City Center,35.12716781058097,33.93451712263779,41,0:01:07,2024-12-06,06:00 AM
6,Route 1,City Center,University,35.12533094362475,33.92124275432543,49,0:04:38,2024-12-06,12:00 PM
6,Route 1,University,Intercity Bus Station,35.1275344496875,33.92562249362374,31,0:03:01,2024-12-06,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12571003525796,33.92105089515139,58,0:02:07,2024-12-07,12:00 AM
6,Route 1,Sanayi,City Center,35.12779156696387,33.92336532375915,37,0:02:09,2024-12-07,06:00 AM
6,Route 1,City Center,University,35.13382797168546,33.92219818477566,35,0:04:44,2024-12-07,12:00 PM
6,Route 1,University,Intercity Bus Station,35.122165347487524,33.92994518624245,44,0:04:55,2024-12-07,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12693750346862,33.93616413401337,48,0:04:03,2024-12-08,12:00 AM
6,Route 1,Sanayi,City Center,35.11604202186362,33.93630017592059,30,0:02:40,2024-12-08,06:00 AM
6,Route 1,City Center,University,35.11472884022871,33.93038815508258,59,0:01:31,2024-12-08,12:00 PM
6,Route 1,University,Intercity Bus Station,35.131380346291955,33.93603093334798,45,0:03:01,2024-12-08,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12203885735612,33.93526777724437,33,0:03:54,2024-12-09,12:00 AM
6,Route 1,Sanayi,City Center,35.11829499384802,33.92901044347707,51,0:02:47,2024-12-09,06:00 AM
6,Route 1,City Center,University,35.1222497186432,33.92561137649107,42,0:02:07,2024-12-09,12:00 PM
6,Route 1,University,Intercity Bus Station,35.132767187969954,33.92572223196286,34,0:04:37,2024-12-09,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12410798288992,33.93659350242111,30,0:00:21,2024-12-10,12:00 AM
6,Route 1,Sanayi,City Center,35.13304660453145,33.92209803126895,60,0:01:04,2024-12-10,06:00 AM
6,Route 1,City Center,University,35.11837707028257,33.93585442400403,43,0:04:06,2024-12-10,12:00 PM
6,Route 1,University,Intercity Bus Station,35.13327143908763,33.92019096868889,49,0:04:10,2024-12-10,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.1147982255785,33.9335427467562,49,0:01:47,2024-12-11,12:00 AM
6,Route 1,Sanayi,City Center,35.121670798776435,33.924044448095046,56,0:02:54,2024-12-11,06:00 AM
6,Route 1,City Center,University,35.11587361623219,33.92343875284395,47,0:04:18,2024-12-11,12:00 PM
6,Route 1,University,Intercity Bus Station,35.13254832751439,33.9272052670651,52,0:01:14,2024-12-11,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.122323756328974,33.93652381559864,49,0:04:16,2024-12-12,12:00 AM
6,Route 1,Sanayi,City Center,35.12640718008433,33.92713237697108,46,0:00:52,2024-12-12,06:00 AM
6,Route 1,City Center,University,35.116683703149974,33.931410704396946,56,0:00:54,2024-12-12,12:00 PM
6,Route 1,University,Intercity Bus Station,35.12585072086,33.929756834116084,33,0:00:53,2024-12-12,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12385858604322,33.92522102918172,59,0:03:32,2024-12-13,12:00 AM
6,Route 1,Sanayi,City Center,35.121924227916686,33.92632263244459,52,0:01:27,2024-12-13,06:00 AM
6,Route 1,City Center,University,35.1143942682303,33.937228782333584,45,0:02:30,2024-12-13,12:00 PM
6,Route 1,University,Intercity Bus Station,35.133676984308266,33.92350153913973,31,0:02:13,2024-12-13,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12397403973889,33.934986895087434,55,0:02:29,2024-12-14,12:00 AM
6,Route 1,Sanayi,City Center,35.114550229973744,33.92047312071164,48,0:04:05,2024-12-14,06:00 AM
6,Route 1,City Center,University,35.123451510488586,33.92132427040959,42,0:03:02,2024-12-14,12:00 PM
6,Route 1,University,Intercity Bus Station,35.12462631139478,33.9355144498076,50,0:04:50,2024-12-14,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.11989305604917,33.93345126957144,47,0:00:38,2024-12-15,12:00 AM
6,Route 1,Sanayi,City Center,35.1263104322591,33.93350617253424,45,0:04:13,2024-12-15,06:00 AM
6,Route 1,City Center,University,35.13086553926883,33.93056737354862,59,0:04:03,2024-12-15,12:00 PM
6,Route 1,University,Intercity Bus Station,35.117891211765375,33.93170594576778,46,0:00:26,2024-12-15,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12051684144984,33.92520899585249,41,0:01:03,2024-12-16,12:00 AM
6,Route 1,Sanayi,City Center,35.12539907387254,33.92733839014057,45,0:02:32,2024-12-16,06:00 AM
6,Route 1,City Center,University,35.12821069971125,33.92258589162297,36,0:02:42,2024-12-16,12:00 PM
6,Route 1,University,Intercity Bus Station,35.132679216621185,33.92486283926779,49,0:03:11,2024-12-16,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12474997659528,33.927179212991135,49,0:04:49,2024-12-17,12:00 AM
6,Route 1,Sanayi,City Center,35.11501825014147,33.933719573378994,39,0:03:07,2024-12-17,06:00 AM
6,Route 1,City Center,University,35.12509855232252,33.93638636190114,36,0:03:39,2024-12-17,12:00 PM
6,Route 1,University,Intercity Bus Station,35.12967893175125,33.92520139797869,36,0:01:36,2024-12-17,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12621841631683,33.93816833205704,53,0:02:03,2024-12-18,12:00 AM
6,Route 1,Sanayi,City Center,35.12765528410708,33.92323367481223,41,0:03:39,2024-12-18,06:00 AM
6,Route 1,City Center,University,35.1151138394511,33.922637770132425,56,0:03:51,2024-12-18,12:00 PM
6,Route 1,University,Intercity Bus Station,35.13212801403534,33.92001762003889,47,0:03:02,2024-12-18,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.131127654453806,33.923695012258946,44,0:04:06,2024-12-19,12:00 AM
6,Route 1,Sanayi,City Center,35.11956556686291,33.9334232257693,51,0:00:58,2024-12-19,06:00 AM
6,Route 1,City Center,University,35.1249450815447,33.9299975712643,54,0:04:55,2024-12-19,12:00 PM
6,Route 1,University,Intercity Bus Station,35.11625267899756,33.91986970961722,52,0:02:40,2024-12-19,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.130989601869956,33.935581967367824,34,0:02:38,2024-12-20,12:00 AM
6,Route 1,Sanayi,City Center,35.11754217365558,33.934256802339064,34,0:03:31,2024-12-20,06:00 AM
6,Route 1,City Center,University,35.12026317745803,33.93405536258618,40,0:01:25,2024-12-20,12:00 PM
6,Route 1,University,Intercity Bus Station,35.12857874250043,33.92418646903386,52,0:02:06,2024-12-20,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12565103079894,33.921671022623876,31,0:00:39,2024-12-21,12:00 AM
6,Route 1,Sanayi,City Center,35.125150585623494,33.93212346348417,52,0:01:03,2024-12-21,06:00 AM
6,Route 1,City Center,University,35.133060587656544,33.933639969313134,58,0:02:42,2024-12-21,12:00 PM
6,Route 1,University,Intercity Bus Station,35.125552991527115,33.93025125898882,32,0:04:33,2024-12-21,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.130611931193066,33.93212411044849,57,0:01:30,2024-12-22,12:00 AM
6,Route 1,Sanayi,City Center,35.128548457994064,33.926506078123225,34,0:02:07,2024-12-22,06:00 AM
6,Route 1,City Center,University,35.11580301325116,33.92471366628421,41,0:03:01,2024-12-22,12:00 PM
6,Route 1,University,Intercity Bus Station,35.13380828788383,33.93332992050252,58,0:03:48,2024-12-22,06:00 PM
6,Route 1,Intercity Bus Station,Sanayi,35.12377031310121,33.925900672045984,45,0:04:01,2024-12-23,12:00 AM
6,Route 1,Sanayi,City Center,35.12780644250201,33.920608587405965,58,0:00:31,2024-12-23,06:00 AM
6,Route 1,City Center,University,35.131353905401866,33.92771263023934,55,0:00:34,2024-12-23,12:00 PM
